"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"243147","CP027625.1",12576001,12577000,"*",3.12507410987848e-62,6.54778119111378e-60,38.2650602409639
"243148","CP027625.1",12576501,12577500,"*",5.30276278852591e-30,5.56062582718596e-28,28.3924803376175
"243175","CP027625.1",12590001,12591000,"*",1.63777875668188e-36,2.06703002451699e-34,-28.9687704446206
"243227","CP027625.1",12616001,12617000,"*",6.65604060273821e-112,2.4810914906672e-109,-39.1148347670087
"243228","CP027625.1",12616501,12617500,"*",3.00428940741851e-168,1.81917067437743e-165,-41.7297723634467
"243235","CP027625.1",12620001,12621000,"*",1.07466813378539e-64,2.34829206978866e-62,31.2594089978891
"243364","CP027625.1",12685501,12686500,"*",7.81717241600121e-10,2.39481707003936e-08,27.772154745839
"244292","CP027625.1",13170501,13171500,"*",7.63970172311161e-27,7.17213355288127e-25,-25.6606619187264
"244377","CP027625.1",13215001,13216000,"*",1.79928377499609e-07,3.76000324696144e-06,-30.5350500715308
"244379","CP027625.1",13220001,13221000,"*",1.65351147925865e-121,6.74489115175557e-119,-58.2857356412764
"244380","CP027625.1",13220501,13221500,"*",1.83595200666218e-224,1.60858912696898e-221,-54.269493011686
"244381","CP027625.1",13221001,13222000,"*",5.82892914617489e-162,3.35084723064264e-159,-31.0226345008691
"244743","CP027625.1",13407501,13408500,"*",2.92400348070285e-13,1.30187910529869e-11,-26.1283878630817
"247043","CP027625.1",14622001,14623000,"*",4.0225613011947e-134,1.85150614648199e-131,-41.4691135246274
"247044","CP027625.1",14622501,14623500,"*",6.96634189576071e-291,9.49115318904126e-288,-48.4995411968133
"247045","CP027625.1",14623001,14624000,"*",3.13591050761053e-220,2.69981583120621e-217,-41.0404182157988
"247046","CP027625.1",14623501,14624500,"*",6.48147181263892e-134,2.9757545549094e-131,-31.5993152883278
"247141","CP027625.1",14672501,14673500,"*",1.55096615299458e-20,1.11068741961861e-18,25.3922703961517
"247659","CP027625.1",14939501,14940500,"*",0.000188913003849465,0.00180358602596003,54.5454545454545
"247720","CP027625.1",14971501,14972500,"*",4.62681547715726e-05,0.000537698828041401,-60.2564102564103
"248822","CP027626.1",275001,276000,"*",1.38562828631836e-87,4.09505758379331e-85,-37.0612514557776
"249192","CP027626.1",465501,466500,"*",8.82448239361205e-07,1.59914069730707e-05,75
"250063","CP027626.1",946501,947500,"*",8.39517280996412e-05,0.000900865222028072,-33.1029185867896
"252769","CP027626.1",2616001,2617000,"*",3.13786142264221e-17,1.87115287801748e-15,-38.3435262883421
"252785","CP027626.1",2624001,2625000,"*",1.73871616227e-06,2.94902624999099e-05,27.5210649840329
"252799","CP027626.1",2636501,2637500,"*",1.80978254985602e-08,4.51862746030209e-07,-27.0088104355406
"252896","CP027626.1",2685001,2686000,"*",1.62388651829728e-24,1.39519578062353e-22,-45.3043783741155
"253715","CP027626.1",3195001,3196000,"*",2.07985084616995e-12,8.57577722129779e-11,-57.7132486388385
"253716","CP027626.1",3196001,3197000,"*",3.71201372785443e-08,8.80038084698433e-07,-29.0123456790123
"254102","CP027626.1",3389001,3390000,"*",4.07237413236715e-58,7.9717308752313e-56,-32.6146278537356
"254103","CP027626.1",3389501,3390500,"*",7.46235986515755e-08,1.67543244775456e-06,-34.8366013071895
"254200","CP027626.1",3438001,3439000,"*",2.835994197741e-35,3.47311782007036e-33,-29.9125399706162
"257350","CP027626.1",5207001,5208000,"*",1.01686517363003e-08,2.63903920964319e-07,38.1582262534643
"258076","CP027626.1",5581001,5582000,"*",9.40168793764274e-66,2.08533035358284e-63,-28.5502958579882
"258447","CP027626.1",5767001,5768000,"*",9.74459890169215e-53,1.7468860370569e-50,-32.2276619542696
"258648","CP027626.1",5870501,5871500,"*",3.8510449172913e-74,9.61388754313365e-72,-58.8503100355186
"258651","CP027626.1",5875001,5876000,"*",1.10180622846567e-30,1.1768983613081e-28,-30.8578941357689
"258652","CP027626.1",5875501,5876500,"*",7.88544045308189e-300,1.14595846789252e-296,-71.7991045734489
"258653","CP027626.1",5876001,5877000,"*",1.43277178945487e-141,7.02808737752294e-139,-34.2454665601504
"258728","CP027626.1",5914501,5915500,"*",1.13783996447717e-10,3.87145483624307e-09,-25.5681818181818
"258764","CP027626.1",5933001,5934000,"*",4.28408944238508e-09,1.18015912227442e-07,-28.331607957248
"258907","CP027626.1",6005001,6006000,"*",1.3789098466281e-59,2.7627472681493e-57,-36.6895251157209
"258922","CP027626.1",6012501,6013500,"*",5.7302017786029e-17,3.36485855773462e-15,-45.0549450549451
"258923","CP027626.1",6013001,6014000,"*",3.46927116727803e-13,1.53437400306268e-11,-28.2460260255605
"259761","CP027626.1",6500501,6501500,"*",4.47043933245553e-60,9.02988978460695e-58,33.9994469757992
"259762","CP027626.1",6501001,6502000,"*",9.03271812094884e-73,2.21737768459898e-70,35.0761571317281
"260311","CP027626.1",6784001,6785000,"*",4.5385433639198e-59,9.05667907038484e-57,27.1864406779661
"260446","CP027626.1",6851501,6852500,"*",1.44053664532976e-69,3.38238749107561e-67,27.2030774368393
"260447","CP027626.1",6852001,6853000,"*",2.03809881993641e-47,3.29684413801836e-45,28.8405615671301
"260456","CP027626.1",6856501,6857500,"*",4.8114900567514e-49,8.01138820411831e-47,-25.2611025338298
"260736","CP027626.1",6997501,6998500,"*",4.22931117563584e-13,1.85612174727246e-11,28.5395975707512
"260744","CP027626.1",7005001,7006000,"*",1.26456507125655e-69,2.97304812775162e-67,-25.7921059226843
"260751","CP027626.1",7008501,7009500,"*",5.00216863654269e-27,4.72696696062761e-25,-32.8370395068695
"260761","CP027626.1",7013501,7014500,"*",6.3526757085327e-14,3.00497386184401e-12,-28.1676022453889
"260785","CP027626.1",7028001,7029000,"*",1.3514025079488e-10,4.55205221312736e-09,32.7775804553274
"260836","CP027626.1",7059001,7060000,"*",1.16961529512381e-52,2.09466837533426e-50,34.634530589129
"260939","CP027626.1",7110501,7111500,"*",2.77238999929523e-89,8.35198962242078e-87,34.9420623463774
"260940","CP027626.1",7111001,7112000,"*",2.46986752216714e-279,3.13754928505937e-276,60.2266739219354
"260941","CP027626.1",7111501,7112500,"*",0,0,73.0166664421121
"260942","CP027626.1",7112001,7113000,"*",0,0,71.0282555704329
"260943","CP027626.1",7112501,7113500,"*",1.35558540053329e-50,2.32899144671951e-48,38.1650397511482
"261047","CP027626.1",7165001,7166000,"*",2.26747378730979e-101,7.71354385029833e-99,40.776178953396
"261048","CP027626.1",7165501,7166500,"*",2.21508532777735e-242,2.15564193080264e-239,62.9008439712107
"261049","CP027626.1",7166001,7167000,"*",1.56749097033448e-156,8.61127710771295e-154,59.3477136211234
"261050","CP027626.1",7166501,7167500,"*",1.62709589404211e-248,1.65433153650731e-245,66.2669305701091
"261051","CP027626.1",7167001,7168000,"*",0,0,70.1859691592109
"261052","CP027626.1",7167501,7168500,"*",3.28664075596745e-210,2.63788981746848e-207,51.2988951327744
"261098","CP027626.1",7191001,7192000,"*",2.42296068821226e-37,3.12014586998207e-35,-25.3685297224623
"261102","CP027626.1",7193001,7194000,"*",7.62184769456581e-35,9.22837943079964e-33,-34.5089197596933
"261103","CP027626.1",7193501,7194500,"*",7.6451748642517e-26,6.91864203939053e-24,-32.3046567340509
"261113","CP027626.1",7198501,7199500,"*",1.06127683301579e-47,1.72286612523765e-45,37.8180466389728
"261114","CP027626.1",7199001,7200000,"*",1.96982222620889e-38,2.60178855613551e-36,31.7775067978184
"261118","CP027626.1",7201001,7202000,"*",1.35957494887384e-60,2.77086865758293e-58,52.7857148186003
"261119","CP027626.1",7201501,7202500,"*",1.84258295274412e-28,1.83206735435663e-26,44.5953056844146
"261158","CP027626.1",7221001,7222000,"*",3.11215215955835e-38,4.08978969543967e-36,28.4493718826645
"261228","CP027626.1",7256001,7257000,"*",5.2152839114319e-85,1.49588615988467e-82,43.7392121027515
"261387","CP027626.1",7339001,7340000,"*",1.32235441000496e-35,1.63079006003444e-33,25.2782193958665
"261851","CP027626.1",7586501,7587500,"*",1.5903069529766e-79,4.26722186498061e-77,36.7051627990646
"261852","CP027626.1",7587001,7588000,"*",4.51441435610722e-206,3.51964151713371e-203,47.9463842508243
"261853","CP027626.1",7587501,7588500,"*",0,0,67.6751768798307
"261854","CP027626.1",7588001,7589000,"*",1.09086874652412e-240,1.05593769543649e-237,49.9263118505512
"261921","CP027626.1",7621501,7622500,"*",2.27237559403292e-73,5.61624069039142e-71,37.2332067929846
"261922","CP027626.1",7622001,7623000,"*",1.03517288660686e-106,3.69928025154042e-104,53.3553102488163
"262000","CP027626.1",7661001,7662000,"*",3.28493719526776e-44,4.96587737359075e-42,28.1853018668295
"262001","CP027626.1",7661501,7662500,"*",3.67434207178434e-209,2.93609024566636e-206,52.0124147979601
"262002","CP027626.1",7662001,7663000,"*",2.33218857679234e-113,8.8078826962694e-111,34.3945987640996
"262129","CP027626.1",7725501,7726500,"*",1.23151372793586e-113,4.66393675705812e-111,-36.4489299917934
"262130","CP027626.1",7726001,7727000,"*",1.23562074572818e-141,6.07194507701512e-139,-39.4092759780492
"262131","CP027626.1",7726501,7727500,"*",5.25554635624899e-95,1.67688852977618e-92,-35.8706002101392
"262138","CP027626.1",7730001,7731000,"*",4.03050118865757e-95,1.2867664286966e-92,42.6096009253904
"262139","CP027626.1",7730501,7731500,"*",0,0,80.0965627844187
"262140","CP027626.1",7731001,7732000,"*",0,0,74.1795820058507
"262141","CP027626.1",7731501,7732500,"*",5.02263301951746e-114,1.91011469777563e-111,44.5434727747476
"262194","CP027626.1",7760501,7761500,"*",3.35587528095208e-143,1.67019001243015e-140,44.9007444168735
"262195","CP027626.1",7761001,7762000,"*",3.10487135670037e-72,7.57416272606855e-70,29.963069628933
"262329","CP027626.1",7835501,7836500,"*",2.82244739589586e-05,0.000350376948117576,57.6923076923077
"262890","CP027626.1",8124501,8125500,"*",8.08795444083232e-23,6.45818125645315e-21,31.1325363050786
"262891","CP027626.1",8125001,8126000,"*",1.30857134597769e-97,4.26515994952246e-95,42.4530631676039
"262892","CP027626.1",8125501,8126500,"*",3.68474703675613e-67,8.34615113098531e-65,31.726268489047
"263490","CP027626.1",8443001,8444000,"*",1.13948018470723e-49,1.92374471877407e-47,34.2110039774146
"264149","CP027626.1",8800501,8801500,"*",8.19390174731212e-07,1.49616893686352e-05,41.8367346938775
"264195","CP027626.1",8828001,8829000,"*",0.00124894675892757,0.00870543834889747,28.4274193548387
"264310","CP027626.1",8896001,8897000,"*",1.4976065606575e-06,2.58113106443593e-05,-39.4545454545455
"265092","CP027626.1",9309001,9310000,"*",1.41361762371394e-17,8.60569731490878e-16,-26.6420361247947
"265551","CP027626.1",9542001,9543000,"*",3.59520250561496e-09,1.00193541288161e-07,-25.4789915966387
"265651","CP027626.1",9600501,9601500,"*",1.57333104662297e-37,2.03663032574872e-35,25.5590449015679
"265683","CP027626.1",9616501,9617500,"*",8.89532202654468e-58,1.7307038327205e-55,32.0120711350969
"265794","CP027626.1",9672001,9673000,"*",2.16287253638623e-31,2.35788152010297e-29,27.4623305334512
"265796","CP027626.1",9673001,9674000,"*",2.29095724319035e-39,3.09419467344717e-37,27.842418129555
"265797","CP027626.1",9673501,9674500,"*",1.8643983459938e-221,1.61021378036915e-218,60.1332001332001
"265798","CP027626.1",9674001,9675000,"*",0,0,67.07504949847
"265799","CP027626.1",9674501,9675500,"*",1.27027818990779e-271,1.52481507865733e-268,55.4935016091889
"265800","CP027626.1",9675001,9676000,"*",5.62311221304127e-102,1.92489868653614e-99,37.0722543455823
"266055","CP027626.1",9811001,9812000,"*",0.0011297926909157,0.00802295170052915,25.9493670886076
"266297","CP027626.1",9936501,9937500,"*",8.60628699572538e-24,7.17153736488449e-22,27.1168206278813
"266298","CP027626.1",9937001,9938000,"*",1.21915565657633e-215,1.00820287780837e-212,66.2447786131997
"266299","CP027626.1",9937501,9938500,"*",1.49314366606071e-292,2.07053814244386e-289,65.889134109692
"266300","CP027626.1",9938001,9939000,"*",6.13397800053061e-251,6.39167544723742e-248,60.9412294292534
"266301","CP027626.1",9938501,9939500,"*",1.46316198156231e-135,6.82690335116416e-133,47.955492647637
"266306","CP027626.1",9941001,9942000,"*",2.26205691785343e-82,6.2703849574589e-80,29.1529719857458
"266307","CP027626.1",9941501,9942500,"*",5.77152958357754e-73,1.4193691426992e-70,32.417047144188
"266308","CP027626.1",9942001,9943000,"*",5.31114984033331e-94,1.67890252365785e-91,45.3985823991224
"266309","CP027626.1",9942501,9943500,"*",4.28766469458166e-122,1.75688511574102e-119,50.2403103464798
"266630","CP027626.1",10120001,10121000,"*",3.88844720579965e-110,1.43375835631871e-107,35.0315990640118
"266631","CP027626.1",10120501,10121500,"*",1.12798441286973e-173,7.08202674482076e-171,47.5322396849932
"266632","CP027626.1",10121001,10122000,"*",6.09396390595662e-98,1.99581712605588e-95,39.8806625393218
"266857","CP027626.1",10355501,10356500,"*",1.63878886267739e-37,2.1208597579459e-35,-26.0960356069052
"266858","CP027626.1",10356001,10357000,"*",4.8636115293833e-56,9.20963204444433e-54,-26.3249072556294
"267021","CP027626.1",10456501,10457500,"*",1.07231409129918e-35,1.32602939633197e-33,34.2215162975995
"267076","CP027626.1",10485501,10486500,"*",1.62333430927174e-50,2.78373739833995e-48,35.4876212825005
"267077","CP027626.1",10486001,10487000,"*",2.02441539024732e-13,9.13361788272095e-12,25.1309904153355
"267078","CP027626.1",10486501,10487500,"*",2.46148507043681e-11,9.04240270850078e-10,34.0488215488216
"267091","CP027626.1",10494001,10495000,"*",2.79793196796211e-56,5.32958609033291e-54,26.5807295512564
"267092","CP027626.1",10494501,10495500,"*",6.90203935467494e-82,1.90066608953811e-79,33.2224717560131
"267579","CP027626.1",10760001,10761000,"*",2.56264376517822e-07,5.18169003412253e-06,82.051282051282
"267610","CP027626.1",10776501,10777500,"*",2.88164199675012e-05,0.00035679879180554,-28.6110518455302
"267950","CP027626.1",11203001,11204000,"*",2.11699616788396e-75,5.37105975607104e-73,36.7341605827648
"267951","CP027626.1",11203501,11204500,"*",5.35368791701094e-82,1.47727089190344e-79,25.0956535987874
"268239","CP027626.1",11380501,11381500,"*",6.2821988266957e-21,4.5905369522419e-19,25.684174033628
"268666","CP027626.1",11595501,11596500,"*",3.71836095232375e-43,5.47380498354884e-41,31.0939187455944
"268667","CP027626.1",11596001,11597000,"*",3.6010343890095e-39,4.83961260924114e-37,30.0710290521443
"269197","CP027626.1",12004501,12005500,"*",2.69871264748495e-09,7.65642578439883e-08,27.1823032689219
"269526","CP027626.1",12628501,12629500,"*",5.13194745544062e-07,9.76286406495056e-06,-26.0158446204958
"270104","CP027626.1",13869501,13870500,"*",2.42400752405789e-44,3.67971094262083e-42,26.8392435094809
"270891","CP027626.1",14307501,14308500,"*",2.42727570676424e-67,5.51855359393709e-65,-28.4993449446531
"270983","CP027626.1",14362501,14363500,"*",3.99785987684639e-14,1.92025532593401e-12,26.2594818949478
"271249","CP027626.1",14533001,14534000,"*",3.8364100309044e-72,9.3419841258357e-70,-42.9117564534231
"271250","CP027626.1",14533501,14534500,"*",7.11189398090562e-49,1.18020191430027e-46,-29.8970969157384
"271286","CP027626.1",14551501,14552500,"*",2.56627728138704e-27,2.45316481773734e-25,26.1498045461734
"271391","CP027626.1",14604001,14605000,"*",5.43081381562782e-18,3.39175047757315e-16,28.2875594351004
"271470","CP027626.1",14643501,14644500,"*",1.35549131800947e-34,1.62638664587903e-32,29.0256743210199
"271739","CP027626.1",15051501,15052500,"*",1.92580225293989e-22,1.51051857425037e-20,-33.8172883627429
"272450","CP027626.1",15422001,15423000,"*",1.61197444498528e-41,2.28473585756182e-39,29.8564389273192
"272519","CP027626.1",15456501,15457500,"*",5.38278534356938e-66,1.19880150970809e-63,26.5633718797853
"272520","CP027626.1",15457001,15458000,"*",5.76246980488319e-69,1.33861240175055e-66,29.299891637927
"273011","CP027626.1",15728001,15729000,"*",7.77171368636358e-72,1.88657743923605e-69,-26.0629055628118
"273012","CP027626.1",15728501,15729500,"*",3.65806414775619e-120,1.46799892100956e-117,-36.5091341696058
"273765","CP027626.1",16282001,16283000,"*",7.2690286109572e-06,0.000106087599693917,-34.3759726112667
"273809","CP027626.1",16304001,16305000,"*",0.000352230132837552,0.00305279215360685,-28.4765897973445
"274165","CP027626.1",16505501,16506500,"*",2.94223288010871e-43,4.34888672942393e-41,-31.7204376034056
"274166","CP027626.1",16506001,16507000,"*",1.65307955310008e-53,2.99894164517995e-51,-28.0425748933727
"274591","CP027626.1",16727501,16728500,"*",1.80843674209015e-183,1.21223540985283e-180,-29.3485959467736
"274592","CP027626.1",16728001,16729000,"*",4.4345798071356e-213,3.61243920277175e-210,-49.7612856466819
"274877","CP027626.1",16874001,16875000,"*",3.14965333889474e-155,1.71304678583248e-152,43.7158412963244
"274878","CP027626.1",16874501,16875500,"*",4.78720644696519e-155,2.59333347098957e-152,42.3290312140793
"274879","CP027626.1",16875001,16876000,"*",8.81716426904455e-42,1.25590895087029e-39,27.5331725424716
"275098","CP027626.1",17031001,17032000,"*",7.29603215268239e-216,6.0611787108409e-213,64.6941798620801
"275099","CP027626.1",17031501,17032500,"*",3.26513328916172e-138,1.55406656669087e-135,47.2370006332271
"275207","CP027626.1",17086501,17087500,"*",4.98254913237391e-44,7.49889468591017e-42,44.4637404580153
"276289","CP027626.1",17647001,17648000,"*",1.65095791055744e-05,0.000218954014025189,44.4444444444444
"276751","CP027626.1",17891501,17892500,"*",4.67977916274461e-83,1.30787108198936e-80,-35.135162261626
"277108","CP027626.1",18075501,18076500,"*",0.000262182943470318,0.00238063391426704,39.0092879256966
"277208","CP027626.1",18126501,18127500,"*",0.000996002563505695,0.0072296315752584,-25.8064516129032
"277391","CP027626.1",18218501,18219500,"*",0.000394013863273423,0.0033520641152681,-32.5213956550362
"277566","CP027626.1",18316501,18317500,"*",1.58399358672433e-99,5.27325689031356e-97,33.8710380417727
"278395","CP027626.1",18741001,18742000,"*",1.61675076330779e-229,1.46847316163562e-226,-46.052842896648
"278396","CP027626.1",18741501,18742500,"*",3.47511141083113e-121,1.41225832646045e-118,-32.717002423478
"278572","CP027626.1",18834001,18835000,"*",4.54217617228004e-08,1.05893173894584e-06,44.7053610988037
"279729","CP027626.1",19430501,19431500,"*",1.16989922483894e-63,2.51008787542885e-61,31.063206807178
"279730","CP027626.1",19431001,19432000,"*",9.58919600762072e-151,5.03938604307144e-148,46.2536663253441
"280073","CP027626.1",19609501,19610500,"*",5.41383227970219e-35,6.57981044855901e-33,38.6945763850335
"280074","CP027626.1",19610001,19611000,"*",6.51378781001948e-30,6.813854372051e-28,26.4101874271366
"280702","CP027626.1",19976001,19977000,"*",1.60977690160343e-38,2.1329524376869e-36,33.6277411251787
"281012","CP027626.1",20152501,20153500,"*",1.21799961334563e-81,3.34059227621638e-79,36.7146045410034
"281013","CP027626.1",20153001,20154000,"*",1.96003587080157e-116,7.62430170294415e-114,38.4775663088394
"281133","CP027626.1",20213001,20214000,"*",3.02759368566411e-72,7.39226606659383e-70,-28.7063316849794
"281727","CP027626.1",20522001,20523000,"*",2.38767153723628e-150,1.24876596256308e-147,49.9746897956664
"281728","CP027626.1",20522501,20523500,"*",0,0,65.2746740681089
"281729","CP027626.1",20523001,20524000,"*",0,0,70.7619102729025
"281730","CP027626.1",20523501,20524500,"*",1.33395169715972e-246,1.33388316386152e-243,59.4821673525377
"281731","CP027626.1",20524001,20525000,"*",2.57668050063817e-183,1.72085628161003e-180,45.4320677846009
"281732","CP027626.1",20524501,20525500,"*",6.0734550308966e-92,1.87740382024832e-89,32.230419051001
"281733","CP027626.1",20525001,20526000,"*",8.91971530843557e-108,3.21281896303288e-105,38.885635141132
"281734","CP027626.1",20525501,20526500,"*",6.68136772693039e-158,3.71926285278928e-155,51.7648686030429
"281735","CP027626.1",20526001,20527000,"*",5.93159202118668e-61,1.21570198080863e-58,39.5499881397477
"282364","CP027626.1",20849501,20850500,"*",0.000125248931860018,0.00126874404530973,-28.2926829268293
"282862","CP027626.1",21131501,21132500,"*",0.000404052616563481,0.00342515575363099,-33.0026455026455
"282863","CP027626.1",21132001,21133000,"*",0.000802057755484477,0.00604537874115716,-25.6268656716418
"283355","CP027626.1",21427501,21428500,"*",2.36963292037709e-38,3.12230075407094e-36,-40.8937331241076
"283934","CP027626.1",21725001,21726000,"*",1.21881292559904e-65,2.69569365945439e-63,-32.0482664256319
"283936","CP027626.1",21726001,21727000,"*",8.86279986452307e-46,1.38434444476035e-43,-33.4444680399235
"284016","CP027626.1",21766001,21767000,"*",5.33756123939002e-13,2.3218561811565e-11,-27.2622218978457
"284129","CP027626.1",21822501,21823500,"*",4.90179904203383e-10,1.54065587838702e-08,-29.4330242234054
"284138","CP027626.1",21831501,21832500,"*",5.64191698219562e-12,2.22400490533173e-10,-46.4285714285714
"284163","CP027626.1",21844001,21845000,"*",1.4417349097726e-29,1.49260098261511e-27,-25.2415866059891
"284167","CP027626.1",21846001,21847000,"*",5.26246152562033e-92,1.62763574491508e-89,44.894574745321
"284168","CP027626.1",21846501,21847500,"*",0,0,67.7748060387701
"284169","CP027626.1",21847001,21848000,"*",0,0,72.1142895424399
"284170","CP027626.1",21847501,21848500,"*",3.8510987405688e-252,4.0516235190063e-249,70.0234774588446
"284171","CP027626.1",21848001,21849000,"*",5.69945767358433e-147,2.91373813066473e-144,54.5443952458634
"284172","CP027626.1",21848501,21849500,"*",3.341380468406e-47,5.37949422932985e-45,34.9474510712516
"284175","CP027626.1",21850001,21851000,"*",1.29024620767533e-11,4.89078428245977e-10,-26.4293476355733
"284179","CP027626.1",21852001,21853000,"*",1.47973450021092e-26,1.37285303038635e-24,-43.0724538619275
"284181","CP027626.1",21853001,21854000,"*",7.05161245004306e-05,0.000775466994886157,57.3444768587874
"284286","CP027626.1",21916501,21917500,"*",2.09306835268904e-06,3.48134792095728e-05,-30.5337560417858
"284569","CP027626.1",22059001,22060000,"*",0.000970844835687945,0.00707888912102502,-47.6737967914438
"284653","CP027626.1",22101001,22102000,"*",1.0339918685049e-32,1.17861664204739e-30,-26.551205200833
"285284","CP027626.1",22421001,22422000,"*",8.15529652801166e-17,4.74424451266393e-15,-27.825723830735
"285461","CP027626.1",22510501,22511500,"*",7.89403842685189e-16,4.29387155360648e-14,-25.1671474402178
"285635","CP027626.1",22601501,22602500,"*",9.09523122623882e-10,2.76120904229615e-08,-27.435101793688
"285711","CP027626.1",22639501,22640500,"*",1.39817776168308e-197,1.03247660046064e-194,40.3603215537141
"285712","CP027626.1",22640001,22641000,"*",9.62923403914581e-170,5.88303019370109e-167,40.5466531428459
"287167","CP027626.1",23383001,23384000,"*",3.29353403834964e-09,9.2272456916897e-08,-27.256455399061
"289163","CP027626.1",24657501,24658500,"*",2.16837405032466e-05,0.000278276967609451,-33.6080586080586
"289428","CP027626.1",24811001,24812000,"*",2.12381256929745e-07,4.36784605951677e-06,25.3515143791683
"290653","CP027626.1",25713501,25714500,"*",1.65183859882312e-48,2.72376939448663e-46,-30.6790329498447
"291991","CP027627.1",714501,715500,"*",0.000326726608645762,0.00286633698272534,-47.976011994003
"292100","CP027627.1",769001,770000,"*",7.20256143660096e-54,1.31365271460084e-51,-42.3170567090456
"292101","CP027627.1",769501,770500,"*",3.23950057666148e-60,6.55808732639063e-58,-60.84229390681
"292628","CP027627.1",1038501,1039500,"*",2.3980471651145e-08,5.86486810423542e-07,-26.0763446728519
"292629","CP027627.1",1039001,1040000,"*",8.65882088104222e-47,1.38300554899863e-44,-33.6693548387097
"292798","CP027627.1",1133001,1134000,"*",8.18579862538473e-36,1.01594876986408e-33,-43.3943276771279
"292799","CP027627.1",1133501,1134500,"*",1.04489407464793e-63,2.24453296668912e-61,-30.3821253364591
"294640","CP027627.1",2084501,2085500,"*",1.39401447135289e-28,1.39266517778576e-26,27.806660772178
"295014","CP027627.1",2273501,2274500,"*",1.93585760360533e-11,7.2022678178045e-10,-56.4224332881049
"295310","CP027627.1",2423001,2424000,"*",6.0337976594971e-184,4.06961729961813e-181,-55.1168996677116
"295311","CP027627.1",2423501,2424500,"*",1.29975161326903e-270,1.54656820128046e-267,-55.5760992933768
"295312","CP027627.1",2424001,2425000,"*",1.38012194180427e-51,2.41066607329793e-49,-31.9088280546822
"295728","CP027627.1",2637501,2638500,"*",8.37295623879753e-27,7.84699347785033e-25,26.8939675922479
"296258","CP027627.1",2906001,2907000,"*",2.35019548014453e-19,1.5775227629084e-17,40.2959520606579
"296259","CP027627.1",2906501,2907500,"*",3.75638913895572e-48,6.15862485509921e-46,36.4258584456398
"296260","CP027627.1",2907001,2908000,"*",8.04727508274195e-39,1.07357150462474e-36,28.842467804732
"296559","CP027627.1",3081001,3082000,"*",0.00146866083528292,0.009933851322563,-26.5094339622642
"297105","CP027627.1",3425501,3426500,"*",1.28658885559962e-07,2.76317202685256e-06,25.3818977956909
"297531","CP027627.1",3648501,3649500,"*",6.39619391399145e-149,3.31344732860812e-146,-48.8125830748782
"297532","CP027627.1",3649001,3650000,"*",1.85314390612972e-74,4.64968481036523e-72,-57.471508083753
"297560","CP027627.1",3663001,3664000,"*",1.73850956885171e-83,4.88370637503222e-81,-27.7312137151609
"298461","CP027627.1",4163501,4164500,"*",3.55035779101862e-63,7.55209049994925e-61,38.3514874141876
"298462","CP027627.1",4164001,4165000,"*",4.67070535952829e-79,1.24408780116953e-76,44.3642123314861
"298463","CP027627.1",4164501,4165500,"*",3.31481743261291e-18,2.09301666769311e-16,44.0720030158331
"298506","CP027627.1",4202501,4203500,"*",3.06499911533436e-46,4.83595453932252e-44,27.89294107543
"298507","CP027627.1",4203001,4204000,"*",3.05220368056168e-137,1.44014332831434e-134,46.0318560585431
"298508","CP027627.1",4203501,4204500,"*",2.32738954258535e-70,5.53869927424378e-68,35.9726898072905
"298681","CP027627.1",4291001,4292000,"*",4.69578484514353e-06,7.18355956273176e-05,-38.0912863070539
"298745","CP027627.1",4323001,4324000,"*",7.26196629634114e-19,4.75783637466894e-17,31.2286441294075
"298831","CP027627.1",4366001,4367000,"*",1.10328221772881e-11,4.21403081553198e-10,29.7869747489519
"299125","CP027627.1",4516001,4517000,"*",5.09823561086274e-13,2.22129489712431e-11,56.3331287088193
"299126","CP027627.1",4517501,4518500,"*",7.53149405708657e-30,7.85691688223312e-28,-50.7920792079208
"299132","CP027627.1",4520501,4521500,"*",2.01623642652997e-129,8.89710443594243e-127,55.2770431117444
"299133","CP027627.1",4521001,4522000,"*",3.56404020362155e-106,1.27114012948171e-103,27.9791579368419
"299137","CP027627.1",4523001,4524000,"*",4.67919588991538e-70,1.1082271805819e-67,28.2195934165379
"299337","CP027627.1",4626001,4627000,"*",2.99111140112953e-05,0.00036860275478741,-39.3162393162393
"299540","CP027627.1",4740501,4741500,"*",6.25720442038216e-126,2.66823255663889e-123,-26.9701487995618
"299541","CP027627.1",4741001,4742000,"*",3.64509812076471e-287,4.83327594420775e-284,-56.3473884647382
"299542","CP027627.1",4741501,4742500,"*",1.66946100201401e-162,9.62761376920188e-160,-50.4764977002409
"299768","CP027627.1",4860001,4861000,"*",7.03822227960167e-124,2.93918319705677e-121,-30.898661353285
"299769","CP027627.1",4860501,4861500,"*",5.24255006177279e-136,2.45029416146178e-133,-46.3541666666667
"299770","CP027627.1",4865001,4866000,"*",1.61995678366394e-27,1.55977224082492e-25,-84.2795458180074
"299771","CP027627.1",4865501,4866500,"*",1.6246667139793e-119,6.47694124689633e-117,-56.8296383301522
"300171","CP027627.1",5068001,5069000,"*",9.70962836999615e-11,3.32985689513155e-09,25.4956608433598
"300173","CP027627.1",5069001,5070000,"*",1.42316793203663e-08,3.61545158613586e-07,26.1183261183261
"300271","CP027627.1",5129001,5130000,"*",1.15307228983686e-10,3.918878153645e-09,30.0236297085669
