"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"228924","CP027625.1",3690001,3691000,"*",1.02026891365307e-40,4.34844112215147e-39,-31.9648770425058
"228925","CP027625.1",3690501,3691500,"*",1.87958592545256e-51,1.14912089475259e-49,-28.7642296752415
"228982","CP027625.1",3720501,3721500,"*",7.61575551440841e-57,5.53074527394754e-55,-31.3363435079573
"228983","CP027625.1",3721001,3722000,"*",7.53290428119475e-42,3.34994990128397e-40,-25.1441102756892
"229180","CP027625.1",3820501,3821500,"*",1.04463471310288e-39,4.27923935437406e-38,-26.9461573692406
"229221","CP027625.1",3841001,3842000,"*",1.23307905813822e-108,2.85677416420644e-106,-32.5700553623164
"229222","CP027625.1",3841501,3842500,"*",1.74035212145787e-93,3.05997649508352e-91,-29.8058047983097
"229297","CP027625.1",3879001,3880000,"*",4.61324364316253e-26,1.04324762975887e-24,-25.819858839686
"229323","CP027625.1",3892501,3893500,"*",2.24736129553861e-69,2.29902496683982e-67,26.7014862264114
"229330","CP027625.1",3896001,3897000,"*",3.86721704570596e-55,2.65792622583182e-53,25.1974097555403
"229457","CP027625.1",3959501,3960500,"*",6.6743461934033e-99,1.30994401615431e-96,-38.1855783458285
"229458","CP027625.1",3960001,3961000,"*",2.30260441178172e-57,1.69561953743849e-55,-25.5806777545275
"229543","CP027625.1",4008501,4009500,"*",5.79104788318394e-64,5.16157220746057e-62,-25.2762420640986
"229906","CP027625.1",4305001,4306000,"*",0.00313403234719992,0.00898437498249329,31.4285714285714
"230123","CP027625.1",4439001,4440000,"*",5.47288477307261e-10,4.23270676666648e-09,-27.2727272727273
"230519","CP027625.1",4644501,4645500,"*",6.79763424056774e-30,1.84418785265184e-28,27.0510881714774
"231532","CP027625.1",5175501,5176500,"*",0.00346201060517315,0.0098200171382746,33.5748792270531
"231545","CP027625.1",5182001,5183000,"*",4.29634540067667e-92,7.3554509026821e-90,60.2697666539618
"231789","CP027625.1",5321001,5322000,"*",8.06619229835415e-39,3.19813181912245e-37,-25.953818131862
"232200","CP027625.1",5547501,5548500,"*",1.64631278713834e-82,2.31080298707307e-80,36.0845954563571
"232201","CP027625.1",5548001,5549000,"*",9.75944218521182e-169,5.09383282421125e-166,64.5439972763253
"232202","CP027625.1",5548501,5549500,"*",1.54541381161823e-159,7.28731889348862e-157,54.376579332358
"232380","CP027625.1",5643501,5644500,"*",1.17448595057603e-33,3.77747056551703e-32,-33.1146371054071
"232547","CP027625.1",5808501,5809500,"*",9.23691468910112e-05,0.000367538749799649,36.402081977879
"232552","CP027625.1",5811001,5812000,"*",5.72672033087001e-61,4.6718422180809e-59,-33.895308430772
"232553","CP027625.1",5811501,5812500,"*",1.84421630775983e-55,1.27935518911118e-53,-26.1302987441601
"232610","CP027625.1",5840501,5841500,"*",4.78150013338488e-10,3.72034867350459e-09,-36.3076923076923
"232761","CP027625.1",5945501,5946500,"*",1.02834735097285e-71,1.12029032902478e-69,39.667311129756
"232899","CP027625.1",6018001,6019000,"*",1.4886099350354e-56,1.07096899327224e-54,-34.6549101821022
"232972","CP027625.1",6055001,6056000,"*",1.30398428972044e-126,3.95381914968273e-124,-30.8216519212212
"233135","CP027625.1",6139501,6140500,"*",4.30876512797033e-50,2.52367497042376e-48,29.0222368394216
"233136","CP027625.1",6140001,6141000,"*",1.20676479390509e-49,6.96959865006582e-48,29.1165818398261
"233537","CP027625.1",6597501,6598500,"*",3.51852168119418e-72,3.8763408085393e-70,38.0717123031803
"233561","CP027625.1",6612001,6613000,"*",3.66661736262071e-36,1.30863262717906e-34,-32.1882865111217
"233562","CP027625.1",6612501,6613500,"*",2.68716191589114e-86,4.10116091154332e-84,-35.0936078168121
"233603","CP027625.1",6633001,6634000,"*",6.12389883601354e-211,4.83365609250898e-208,-72.8422371623413
"233604","CP027625.1",6633501,6634500,"*",2.7066065865116e-290,3.82556111103141e-287,-66.0060558728215
"233605","CP027625.1",6634001,6635000,"*",0,0,-75.5970416514708
"233606","CP027625.1",6634501,6635500,"*",0,0,-85.5624486728275
"233607","CP027625.1",6635001,6636000,"*",0,0,-82.0365243197352
"233608","CP027625.1",6635501,6636500,"*",0,0,-78.7113373540641
"233609","CP027625.1",6636001,6637000,"*",0,0,-82.4259504862953
"233610","CP027625.1",6636501,6637500,"*",3.58324331975761e-203,2.64151675196881e-200,-35.3418201012202
"233664","CP027625.1",6667001,6668000,"*",1.02610086773923e-11,9.28131506368818e-11,28.5914565499076
"233717","CP027625.1",6696501,6697500,"*",3.76247125380261e-06,1.86702622316771e-05,-30.6286988592504
"233718","CP027625.1",6697001,6698000,"*",2.94119167471629e-07,1.69067058632634e-06,-47.6704545454545
"233719","CP027625.1",6697501,6698500,"*",4.19414972847298e-07,2.36324396950554e-06,67.6666666666667
"233762","CP027625.1",6719001,6720000,"*",5.64268713543584e-48,3.08835773622806e-46,40.4733667660613
"233763","CP027625.1",6719501,6720500,"*",2.48348888546089e-40,1.04150318849508e-38,36.7549345319523
"233780","CP027625.1",6728001,6729000,"*",7.41808156689173e-27,1.74394261075224e-25,32.1289862070413
"233782","CP027625.1",6732501,6733500,"*",6.91683273866898e-63,5.97135759689082e-61,34.701454758606
"233783","CP027625.1",6733001,6734000,"*",4.90194208399872e-247,5.2472076407253e-244,57.6389090557088
"233784","CP027625.1",6733501,6734500,"*",3.87513653240302e-194,2.61364819005203e-191,56.4944136479914
"233910","CP027625.1",6799001,6800000,"*",0.000470558709181027,0.00163254441087857,25.6703078450844
"233997","CP027625.1",6914001,6915000,"*",3.74006903378427e-41,1.62081115586098e-39,-26.2092238470191
"233998","CP027625.1",6914501,6915500,"*",2.84506627555831e-56,2.02528434695496e-54,-29.203569949333
"234172","CP027625.1",7002001,7003000,"*",7.38204621114487e-33,2.29323047542399e-31,-41.1425762045231
"234173","CP027625.1",7002501,7003500,"*",1.18831458194154e-100,2.41365974677076e-98,-48.1845962851549
"234175","CP027625.1",7003501,7004500,"*",0.00115229747803078,0.00367299815331326,36.1161524500907
"234197","CP027625.1",7015001,7016000,"*",1.70133949690495e-49,9.76617792098888e-48,-28.6653120086274
"234198","CP027625.1",7015501,7016500,"*",8.12467733394134e-68,7.98012839692448e-66,-37.8354374307863
"234244","CP027625.1",7047001,7048000,"*",1.33576394669943e-65,1.24133909740573e-63,-31.2756120408621
"234258","CP027625.1",7054001,7055000,"*",1.2247950074209e-140,4.55440564717316e-138,-54.3345708954509
"234259","CP027625.1",7054501,7055500,"*",4.47519137450035e-25,9.60711883956317e-24,-41.0439505179523
"234260","CP027625.1",7055001,7056000,"*",1.22702020938701e-70,1.29769961015665e-68,39.0711084240959
"234267","CP027625.1",7058501,7059500,"*",3.96861474394415e-09,2.81929467780916e-08,-25.4255319148936
"234276","CP027625.1",7063001,7064000,"*",1.56718695942848e-17,2.1840477179916e-16,-27.3953181241422
"234279","CP027625.1",7064501,7065500,"*",0.000596170572394104,0.00202481517606112,-86.7469879518072
"234527","CP027625.1",7196001,7197000,"*",3.86339282631853e-06,1.91406714205172e-05,26.044226044226
"234584","CP027625.1",7246501,7247500,"*",8.36307785736579e-20,1.34288468614596e-18,31.7484540378876
"234648","CP027625.1",7278501,7279500,"*",2.39869303880529e-20,3.97728304186906e-19,-27.6275166108808
"234795","CP027625.1",7360501,7361500,"*",5.11328379592754e-08,3.21814883053008e-07,-38.8153902172594
"234992","CP027625.1",7460501,7461500,"*",1.36700632844089e-18,2.03727631421557e-17,29.6704949412086
"234993","CP027625.1",7461001,7462000,"*",6.73064180904167e-13,6.72034613732603e-12,25.0671172439688
"235865","CP027625.1",8147001,8148000,"*",2.58499091037357e-22,4.79360391920216e-21,27.2474266107511
"235913","CP027625.1",8195501,8196500,"*",0.00158305100509596,0.00488244481559065,-31.5550041356493
"236168","CP027625.1",8325501,8326500,"*",9.42749043395109e-06,4.4152626397313e-05,-26.984126984127
"236169","CP027625.1",8326001,8327000,"*",3.65218326864859e-05,0.000155821928199729,-26.3793889648883
"236222","CP027625.1",8357001,8358000,"*",1.14468895398355e-32,3.52534035424453e-31,29.5010654508963
"236857","CP027625.1",8684501,8685500,"*",5.98866178192577e-63,5.18150915124825e-61,28.6164195077205
"236858","CP027625.1",8685001,8686000,"*",1.67330435080458e-134,5.74205830273084e-132,29.1590525418124
"236859","CP027625.1",8685501,8686500,"*",2.2861827537004e-148,9.33226624486632e-146,28.900659108316
"238348","CP027625.1",9459001,9460000,"*",8.39270213679679e-31,2.37591394638793e-29,25.2315336438451
"240013","CP027625.1",10305501,10306500,"*",9.07797550030767e-09,6.20364051180527e-08,-71.1538461538462
"240572","CP027625.1",10593001,10594000,"*",1.12670260410474e-06,6.00954931425174e-06,31.3494505494505
"240804","CP027625.1",10712501,10713500,"*",1.36795407067193e-38,5.37041507948743e-37,25.9478418158857
"240822","CP027625.1",10721501,10722500,"*",1.50211129992186e-27,3.657598220116e-26,-29.4642857142857
"240987","CP027625.1",10812001,10813000,"*",1.32594856693397e-72,1.47625332490199e-70,31.8193297068846
"240988","CP027625.1",10812501,10813500,"*",1.11781284351621e-87,1.76053752634788e-85,37.8518962118161
"241005","CP027625.1",10824501,10825500,"*",2.34740505168883e-135,8.18885066347816e-133,-27.9761220186752
"241006","CP027625.1",10825001,10826000,"*",4.58536637786729e-125,1.3616496882532e-122,-28.2494285364132
"241099","CP027625.1",10875001,10876000,"*",1.16442411405755e-55,8.13137590956934e-54,31.4932310187785
"241127","CP027625.1",10889001,10890000,"*",1.59234023603969e-44,7.75667798015693e-43,-27.5707789810968
"241213","CP027625.1",10956001,10957000,"*",8.73279393106448e-33,2.70362713263574e-31,-33.6061102018549
"241255","CP027625.1",10977501,10978500,"*",3.71987260075228e-142,1.4120336944002e-139,-64.7857203714748
"241297","CP027625.1",10999001,11000000,"*",2.59985399123771e-38,1.00901045436008e-36,26.9277769074103
"241310","CP027625.1",11005501,11006500,"*",1.72023249547303e-157,7.84781829160787e-155,-52.949462994803
"241311","CP027625.1",11006001,11007000,"*",0,0,-74.2343371377246
"241312","CP027625.1",11006501,11007500,"*",0,0,-63.6898017674323
"241364","CP027625.1",11032501,11033500,"*",2.44980031534645e-169,1.28848189816537e-166,-40.5421321551033
"241365","CP027625.1",11033001,11034000,"*",1.37041546888488e-192,9.15270205319021e-190,-50.9891337117516
"241462","CP027625.1",11081501,11082500,"*",0.000881881704623894,0.0028861832493232,-59.5238095238095
"241530","CP027625.1",11116001,11117000,"*",1.05302385682161e-81,1.44722518967479e-79,37.1981231414058
"241657","CP027625.1",11180001,11181000,"*",1.97373592139235e-23,3.88995373320691e-22,-59.2142857142857
"241679","CP027625.1",11191501,11192500,"*",4.85292722710881e-33,1.51816549603128e-31,-29.4311994557291
"241764","CP027625.1",11238001,11239000,"*",3.67342234482838e-72,4.04455039299993e-70,-31.1586766541823
"241765","CP027625.1",11238501,11239500,"*",6.05938278478034e-55,4.14511494273708e-53,-28.1857978016804
"241766","CP027625.1",11239001,11240000,"*",8.61589575190111e-76,1.03419487582267e-73,-37.57738103457
"241767","CP027625.1",11239501,11240500,"*",2.30267053345089e-198,1.62312159849661e-195,-61.3049738128856
"241768","CP027625.1",11240001,11241000,"*",3.30806754030332e-141,1.23683286398195e-138,-54.357459379616
"241890","CP027625.1",11352001,11353000,"*",2.08654836159999e-170,1.11785040294643e-167,-50.8689358911329
"241891","CP027625.1",11352501,11353500,"*",0,0,-62.8911922472809
"241892","CP027625.1",11353001,11354000,"*",9.73423909227443e-179,5.67044825299401e-176,-32.6412102902014
"241922","CP027625.1",11368001,11369000,"*",3.71380082517795e-99,7.32306900131845e-97,33.1609529439623
"242037","CP027625.1",11510001,11511000,"*",0,0,68.1541846660202
"242038","CP027625.1",11510501,11511500,"*",2.01827980445138e-236,2.02565670971829e-233,49.4162159837231
"242039","CP027625.1",11511001,11512000,"*",5.23007678381033e-54,3.4630313038736e-52,27.3902738603557
"242179","CP027625.1",11584001,11585000,"*",9.03940998563916e-78,1.13640196434492e-75,-38.3883506776418
"242180","CP027625.1",11584501,11585500,"*",1.12130037285186e-93,1.98171997915019e-91,-36.5816627358491
"242362","CP027625.1",11678501,11679500,"*",4.14286356438828e-200,2.9545152891941e-197,-49.9446091688117
"242363","CP027625.1",11679001,11680000,"*",2.1222145339939e-210,1.66308649337879e-207,-49.7198912701788
"242370","CP027625.1",11686501,11687500,"*",9.38977383807827e-79,1.21078056842011e-76,-30.8045063912761
"242371","CP027625.1",11687001,11688000,"*",4.73594356881147e-72,5.20185390480186e-70,-38.0340291425435
"242382","CP027625.1",11692501,11693500,"*",1.100393656605e-27,2.69635141788147e-26,-32.1868757302778
"242389","CP027625.1",11696001,11697000,"*",1.86171481647052e-42,8.45519022659285e-41,27.210151220873
"242390","CP027625.1",11696501,11697500,"*",5.69047128669212e-45,2.81636108401221e-43,27.2833976646518
"242417","CP027625.1",11711001,11712000,"*",7.90754759865539e-52,4.89184927706527e-50,25.402119460501
"242480","CP027625.1",11742501,11743500,"*",2.35743283031053e-121,6.64346676309747e-119,-45.515817036203
"242481","CP027625.1",11743001,11744000,"*",8.33219722653669e-156,3.74190905200144e-153,-79.8457312383255
"242783","CP027625.1",11960001,11961000,"*",9.4937840295114e-57,6.87544540430359e-55,25.0570696482646
"242784","CP027625.1",11960501,11961500,"*",3.04604418813608e-58,2.29942285751716e-56,25.1640348979739
"242839","CP027625.1",11989001,11990000,"*",4.42124487079329e-28,1.10499203799916e-26,30.5687203791469
"242858","CP027625.1",11999001,12000000,"*",3.00150478384948e-99,5.9270725802433e-97,-42.5524286352238
"242859","CP027625.1",11999501,12000500,"*",5.29799575998122e-49,2.99468977652542e-47,-31.2171531691256
"242862","CP027625.1",12001001,12002000,"*",4.36474282975439e-62,3.67417576166976e-60,-37.7525718807702
"242874","CP027625.1",12007001,12008000,"*",1.3167211656861e-137,4.70127900692542e-135,35.5671482075976
"242875","CP027625.1",12007501,12008500,"*",5.55236988659154e-186,3.47892543986997e-183,32.8792080888922
"242943","CP027625.1",12049001,12050000,"*",1.46016111962408e-74,1.70479498643632e-72,-38.0118624113838
"242955","CP027625.1",12055001,12056000,"*",1.09242751752155e-43,5.16732197046134e-42,-30.0605325388011
"243004","CP027625.1",12084001,12085000,"*",1.16656073398361e-171,6.35557160361718e-169,-58.3259512512888
"243005","CP027625.1",12084501,12085500,"*",2.58398166671013e-95,4.71610710656358e-93,-33.9947656304092
"243077","CP027625.1",12120501,12121500,"*",6.83042264299723e-67,6.5455265282732e-65,-29.409052987117
"243142","CP027625.1",12153001,12154000,"*",4.94393668499851e-50,2.88920279401785e-48,-29.8642106039807
"243143","CP027625.1",12153501,12154500,"*",1.13569928671587e-85,1.70899153848497e-83,-27.9734112815684
"243179","CP027625.1",12171501,12172500,"*",3.3697070560084e-105,7.37871417926399e-103,38.1084540799651
"243180","CP027625.1",12172001,12173000,"*",5.00254804205627e-37,1.84988761399435e-35,56.7365967365967
"243183","CP027625.1",12176501,12177500,"*",2.82971955899732e-34,9.3524710635351e-33,30.5164043536137
"243273","CP027625.1",12221501,12222500,"*",2.53230359863095e-17,3.47922689144564e-16,-30.8220534829977
"243276","CP027625.1",12223001,12224000,"*",2.17879468829574e-12,2.08346432666736e-11,26.3300372831901
"243326","CP027625.1",12248001,12249000,"*",5.58349336143732e-126,1.67901385418325e-123,45.8595246892653
"243327","CP027625.1",12248501,12249500,"*",4.83312700670249e-113,1.20495980293993e-110,44.1029395606244
"243344","CP027625.1",12257001,12258000,"*",6.26692137843995e-62,5.24794222081388e-60,-28.6422682684243
"243345","CP027625.1",12257501,12258500,"*",3.10330395067071e-55,2.13977364752965e-53,-34.6824767277656
"243357","CP027625.1",12263501,12264500,"*",0.000176028376059216,0.000665051205120753,26.7091836734694
"243391","CP027625.1",12280501,12281500,"*",3.21104967679267e-49,1.82674829413227e-47,27.8928612646648
"243392","CP027625.1",12281001,12282000,"*",2.69631346693445e-28,6.80600782605172e-27,27.3364363959212
"243413","CP027625.1",12291501,12292500,"*",3.36917083282849e-18,4.90135503242159e-17,28.590699139198
"243452","CP027625.1",12314001,12315000,"*",3.03233108494033e-184,1.85948525203328e-181,46.2539491443676
"243453","CP027625.1",12314501,12315500,"*",3.03777704212722e-129,9.53321709596816e-127,55.1687793761573
"243500","CP027625.1",12338001,12339000,"*",1.18397792150253e-53,7.74672788562813e-52,26.121098612057
"243520","CP027625.1",12348001,12349000,"*",9.85799895568033e-36,3.45945118673606e-34,-30.1326262003621
"243537","CP027625.1",12357501,12358500,"*",3.43855236877713e-78,4.37714832976993e-76,34.0827447087984
"243574","CP027625.1",12376001,12377000,"*",5.17587896072873e-83,7.35176417680325e-81,-45.2964259200339
"243575","CP027625.1",12376501,12377500,"*",8.35542125155965e-47,4.40855462644267e-45,-31.8140800263071
"243579","CP027625.1",12378501,12379500,"*",6.74404615933604e-34,2.1887618943797e-32,-26.9457843432821
"243581","CP027625.1",12379501,12380500,"*",4.68294836077649e-43,2.17024086228743e-41,-26.423870846319
"243582","CP027625.1",12380001,12381000,"*",2.56770238053985e-109,6.04351402984618e-107,-53.533483116477
"243583","CP027625.1",12380501,12381500,"*",2.86012500173389e-85,4.24895571686155e-83,-46.690866531542
"243584","CP027625.1",12381001,12382000,"*",2.15829189493649e-131,7.04816955340358e-129,-52.5611279671605
"243644","CP027625.1",12411001,12412000,"*",7.56299908507847e-51,4.53806493587675e-49,-35.9939267954675
"243645","CP027625.1",12411501,12412500,"*",3.40577494674893e-89,5.5543579298512e-87,-65.7976156684644
"243696","CP027625.1",12437001,12438000,"*",5.74558451681807e-30,1.56427692301197e-28,26.9015343363623
"243697","CP027625.1",12437501,12438500,"*",1.62004927412881e-42,7.37171610144135e-41,29.1218872870249
"243766","CP027625.1",12472001,12473000,"*",5.4089023995706e-58,4.05180271342909e-56,-41.8350161599474
"243816","CP027625.1",12497001,12498000,"*",1.96509038040883e-28,4.99066170192491e-27,27.7712295039028
"243833","CP027625.1",12505501,12506500,"*",8.92646427727347e-98,1.7090320433862e-95,-39.2432204502329
"243966","CP027625.1",12576001,12577000,"*",1.27712430911732e-99,2.54212802071579e-97,38.6054987466677
"243967","CP027625.1",12576501,12577500,"*",1.13005606034526e-55,7.89641830046465e-54,28.8927637314734
"244046","CP027625.1",12616001,12617000,"*",1.07092188160031e-179,6.2920053905512e-177,-47.6573174962842
"244047","CP027625.1",12616501,12617500,"*",7.73168294321822e-115,1.97624706377422e-112,-33.492017203482
"244053","CP027625.1",12619501,12620500,"*",3.91039472957062e-165,1.95874966475942e-162,35.4748221127531
"244054","CP027625.1",12620001,12621000,"*",6.65905523306376e-137,2.36830295191418e-134,35.7256143909329
"244314","CP027625.1",12754501,12755500,"*",1.95221176312425e-64,1.75863672057783e-62,-44.1424980169144
"244318","CP027625.1",12756501,12757500,"*",1.9998813062007e-35,6.93275287053256e-34,-30.4023952963334
"244379","CP027625.1",12787501,12788500,"*",1.58257172659204e-35,5.50810685843746e-34,26.2912408940603
"244384","CP027625.1",12790001,12791000,"*",1.01214665355527e-69,1.04479358807606e-67,-28.4457208126935
"244420","CP027625.1",12808001,12809000,"*",1.25511995612195e-34,4.21035554421107e-33,-26.2228169956507
"244427","CP027625.1",12812001,12813000,"*",6.78232605390934e-78,8.55401912123583e-76,43.0369019604876
"244432","CP027625.1",12814501,12815500,"*",2.97041795638835e-59,2.30761945576023e-57,-27.9676541783372
"244549","CP027625.1",12873001,12874000,"*",1.48583746490389e-39,6.05213498103141e-38,-35.5641646489104
"244579","CP027625.1",12888001,12889000,"*",2.60739706412113e-99,5.16000482958662e-97,-27.7234918947648
"244615","CP027625.1",12906001,12907000,"*",3.8377680397239e-44,1.84239811794335e-42,-32.9170892494929
"244648","CP027625.1",12922501,12923500,"*",4.51638725379253e-135,1.56653626932561e-132,-33.9384018979233
"244760","CP027625.1",12978501,12979500,"*",1.62020510200158e-36,5.87068911734266e-35,28.7991223834574
"244806","CP027625.1",13001501,13002500,"*",2.18537817010183e-115,5.63329112167926e-113,-32.8303128571172
"244807","CP027625.1",13002001,13003000,"*",1.05401582409269e-140,3.92469859531728e-138,-40.3822512792266
"244875","CP027625.1",13036001,13037000,"*",1.77127005069225e-39,7.19761197212879e-38,-37.0487266572896
"244876","CP027625.1",13036501,13037500,"*",1.40767379522747e-84,2.06596808317431e-82,-28.9135895693322
"244885","CP027625.1",13041001,13042000,"*",7.08317233896901e-43,3.26048860055317e-41,31.5182377249211
"244886","CP027625.1",13041501,13042500,"*",4.83001144348133e-82,6.69363470862108e-80,51.0831374503557
"244904","CP027625.1",13050501,13051500,"*",1.60482789045841e-71,1.73758514936189e-69,-28.8870208916942
"244954","CP027625.1",13075501,13076500,"*",6.2555617678211e-85,9.2279995752535e-83,-28.9414840697872
"244955","CP027625.1",13076001,13077000,"*",5.64151841280593e-82,7.80836396674479e-80,-27.8957828863605
"245112","CP027625.1",13170501,13171500,"*",6.07369560832427e-69,6.13983165438646e-67,-60.4237536470079
"245113","CP027625.1",13171001,13172000,"*",6.61016147565375e-20,1.06824990276562e-18,-26.0225048923679
"245195","CP027625.1",13214001,13215000,"*",2.49834946241008e-136,8.79959542268265e-134,-29.420009063016
"245196","CP027625.1",13214501,13215500,"*",1.37485093317527e-275,1.79912072162538e-272,-55.1379792739836
"245197","CP027625.1",13215001,13216000,"*",1.52731967836664e-105,3.35919439287948e-103,-82.3732533608318
"245201","CP027625.1",13220001,13221000,"*",1.89944349453397e-237,1.92403777030024e-234,-79.9375519832018
"245202","CP027625.1",13220501,13221500,"*",7.01648557686719e-252,7.75345753264997e-249,-54.2280079727866
"245203","CP027625.1",13221001,13222000,"*",0,0,-60.6489578636754
"245204","CP027625.1",13221501,13222500,"*",8.06911645131518e-205,6.07953463627795e-202,-42.6472751457508
"245220","CP027625.1",13230001,13231000,"*",1.68635932016565e-45,8.51259742761214e-44,-49.7798282881926
"245221","CP027625.1",13230501,13231500,"*",1.086702428342e-28,2.79069265109692e-27,-34.8564442722959
"245225","CP027625.1",13232501,13233500,"*",0.00194528346556747,0.00587132574476315,33.3333333333333
"245284","CP027625.1",13264501,13265500,"*",1.64260009571425e-42,7.47370746593685e-41,30.6153947971769
"245338","CP027625.1",13292001,13293000,"*",9.72164756533023e-41,4.14567977317776e-39,26.5595011130845
"245339","CP027625.1",13292501,13293500,"*",2.19358445663407e-122,6.275487181502e-120,29.2948563977628
"245353","CP027625.1",13299501,13300500,"*",1.30152869647135e-100,2.63969516032724e-98,35.1580715155805
"245354","CP027625.1",13300001,13301000,"*",2.37205593182827e-92,4.07889222968441e-90,37.63722957701
"245418","CP027625.1",13332501,13333500,"*",1.8485611620094e-36,6.68439325133765e-35,-31.9662060592044
"245430","CP027625.1",13338501,13339500,"*",2.71552859219124e-63,2.3705273151929e-61,-31.2287046403466
"245431","CP027625.1",13339001,13340000,"*",5.67748528614213e-56,4.00456354821077e-54,-39.3329981565276
"245487","CP027625.1",13367001,13368000,"*",2.06720567503505e-27,5.00373912115573e-26,30.1987979657882
"245525","CP027625.1",13387001,13388000,"*",8.99764290859268e-48,4.88936885541121e-46,29.7560366880888
"245553","CP027625.1",13401001,13402000,"*",1.17173634848443e-79,1.54218096422088e-77,27.7371939211503
"245561","CP027625.1",13405001,13406000,"*",1.03344019382724e-35,3.62175498783925e-34,-25.6889798304589
"245595","CP027625.1",13422001,13423000,"*",1.70328458881669e-17,2.36798333665274e-16,-25.494025325486
"245596","CP027625.1",13422501,13423500,"*",2.75349731810763e-22,5.09744138161684e-21,-35.7838439056713
"245619","CP027625.1",13434001,13435000,"*",1.61284287290964e-38,6.31188487328176e-37,-29.7611036339166
"245620","CP027625.1",13434501,13435500,"*",8.54274096098647e-28,2.10553371050868e-26,-25.4122370676817
"246049","CP027625.1",13674001,13675000,"*",4.80884961191852e-50,2.81146031094756e-48,-29.0094339622642
"246070","CP027625.1",13684501,13685500,"*",6.41766927268577e-20,1.03824605921296e-18,-27.8626073380172
"246090","CP027625.1",13694501,13695500,"*",2.63584435672126e-45,1.3217691385879e-43,-35.224337439343
"246098","CP027625.1",13698501,13699500,"*",6.15743181485204e-63,5.32500544390442e-61,-37.1990266901733
"246099","CP027625.1",13699001,13700000,"*",3.07486480207882e-24,6.3159085535813e-23,-33.2443240454076
"246169","CP027625.1",13734001,13735000,"*",2.32012501924472e-44,1.12451272831565e-42,-32.3026004728132
"246176","CP027625.1",13737501,13738500,"*",3.6721462862585e-24,7.51144176138928e-23,-26.6346525362919
"246185","CP027625.1",13745001,13746000,"*",0.000109308812411712,0.000429018676721944,-27.1869639794168
"246198","CP027625.1",13751501,13752500,"*",6.64115885509422e-20,1.07310078118448e-18,-25.0375375375375
"246389","CP027625.1",13847501,13848500,"*",5.16425493802911e-25,1.10456171778463e-23,27.9910102618223
"246390","CP027625.1",13848001,13849000,"*",1.37962222748345e-36,5.01390154445306e-35,35.3930131004367
"246426","CP027625.1",13869501,13870500,"*",3.94246782907008e-14,4.34042823194328e-13,-66.6666666666667
"246438","CP027625.1",13875501,13876500,"*",3.40311684449257e-47,1.81838203477843e-45,-29.2112070359233
"246439","CP027625.1",13876001,13877000,"*",4.7155493668543e-38,1.81122658470217e-36,-31.8467005967006
"246582","CP027625.1",13948001,13949000,"*",1.46655462236313e-06,7.70532466929521e-06,25.8304195804196
"246584","CP027625.1",13949001,13950000,"*",0.000639058262563495,0.00215673656158905,-56.8840579710145
"246600","CP027625.1",13957001,13958000,"*",2.23135144412763e-33,7.08704789877052e-32,-30.5184452141404
"246730","CP027625.1",14024501,14025500,"*",1.39456711669652e-22,2.62388915897105e-21,-27.7183135901193
"246844","CP027625.1",14081501,14082500,"*",3.58183044926336e-34,1.17827315438024e-32,-26.1717580113807
"246864","CP027625.1",14091501,14092500,"*",8.36390538227647e-37,3.06634673784328e-35,-27.7208256248413
"246874","CP027625.1",14096501,14097500,"*",7.07452409710525e-38,2.70136690047036e-36,29.473976100156
"246955","CP027625.1",14137001,14138000,"*",6.32941826825036e-43,2.9191746689602e-41,-25.0729904092172
"247107","CP027625.1",14213001,14214000,"*",5.57585851105627e-47,2.95881839219993e-45,26.6555234847898
"247145","CP027625.1",14232001,14233000,"*",7.17499255985334e-96,1.32724502208296e-93,36.9234032233396
"247146","CP027625.1",14232501,14233500,"*",6.17262068428111e-135,2.13694565401031e-132,47.3476312311498
"247185","CP027625.1",14252001,14253000,"*",1.91790654574219e-112,4.72345581840889e-110,-28.8387831815366
"247244","CP027625.1",14281501,14282500,"*",4.40161020831944e-71,4.70610940396612e-69,-26.1951163590508
"247250","CP027625.1",14286001,14287000,"*",2.70356470989626e-24,5.56703910478683e-23,-30.4877220968317
"247251","CP027625.1",14286501,14287500,"*",9.70835488382964e-28,2.38540672653658e-26,-28.7911599755678
"247279","CP027625.1",14300501,14301500,"*",9.53353625465076e-16,1.1786651138042e-14,26.8056265984655
"247301","CP027625.1",14311501,14312500,"*",1.1896652132067e-34,3.99568558456565e-33,-27.7432975871314
"247314","CP027625.1",14318001,14319000,"*",1.80175461240379e-29,4.79327541923047e-28,32.6088494323206
"247417","CP027625.1",14369501,14370500,"*",1.92102564183758e-57,1.41806431562756e-55,-27.4308504650901
"247450","CP027625.1",14386001,14387000,"*",5.74138789260269e-63,4.97464477451375e-61,-25.1528900452994
"247532","CP027625.1",14427001,14428000,"*",1.38785676063109e-30,3.88210966612694e-29,28.421787928734
"247535","CP027625.1",14428501,14429500,"*",3.21474246673428e-24,6.59653528665609e-23,-30.0517130134352
"247642","CP027625.1",14506501,14507500,"*",1.48911579412511e-38,5.83728268926531e-37,-25.9041796949116
"247651","CP027625.1",14511001,14512000,"*",4.39418246125451e-21,7.59978073432994e-20,25.5815186768751
"247666","CP027625.1",14518501,14519500,"*",9.67497465366032e-94,1.71211055831607e-91,36.8359834949369
