"","chr","start","end","strand","pvalue","qvalue","meth.diff"
"304216","CP027627.1",7145001,7146000,"*",8.79797163391152e-42,3.88886463115941e-40,-26.8877009012714
"304217","CP027627.1",7145501,7146500,"*",6.00230077109377e-35,2.03428381099522e-33,34.0051105111955
"304228","CP027627.1",7151001,7152000,"*",1.18371178339778e-17,1.65665573939768e-16,26.6862339558367
"304231","CP027627.1",7152501,7153500,"*",1.53541652524791e-65,1.42009882753586e-63,39.6906819543082
"304335","CP027627.1",7208501,7209500,"*",3.40964828848079e-100,6.84336615891707e-98,-27.9216379013461
"304341","CP027627.1",7211501,7212500,"*",2.26555266447034e-20,3.75002776713807e-19,83.6417157275021
"304357","CP027627.1",7220501,7221500,"*",1.45859706429175e-13,1.53318150678588e-12,-29.7521549793014
"304436","CP027627.1",7260001,7261000,"*",7.50183998650064e-16,9.31610579740972e-15,-27.7058823529412
"304488","CP027627.1",7286001,7287000,"*",1.20315730379853e-49,6.92822950995575e-48,26.7614361277976
"304489","CP027627.1",7286501,7287500,"*",1.03407194967699e-23,2.06163369206624e-22,25.4194528007471
"305236","CP027627.1",7838501,7839500,"*",8.88041965437617e-29,2.28287026120073e-27,35.4374564864238
"305308","CP027627.1",7874501,7875500,"*",6.81418394162688e-111,1.63479857399036e-108,-36.3716809363023
"305310","CP027627.1",7875501,7876500,"*",1.31421251678305e-172,7.20989679302914e-170,-45.0511955217387
"305311","CP027627.1",7876001,7877000,"*",1.15576194828225e-132,3.82902669570704e-130,-38.4066770969171
"305314","CP027627.1",7877501,7878500,"*",1.39632653638606e-247,1.49302351797837e-244,-49.1242466854158
"305315","CP027627.1",7878001,7879000,"*",1.31572282972627e-197,9.15162426097791e-195,-35.4511041835853
"305411","CP027627.1",7926001,7927000,"*",3.60208938787711e-88,5.71345020598712e-86,-28.8183617864572
"305414","CP027627.1",7927501,7928500,"*",7.57382816029381e-58,5.63584232070275e-56,49.0071051193296
"305487","CP027627.1",7964001,7965000,"*",1.45828634156066e-70,1.53371222990777e-68,-30.3612788709224
"305531","CP027627.1",7986001,7987000,"*",4.69927157363719e-27,1.11257646680532e-25,25.2893092399849
"305611","CP027627.1",8031001,8032000,"*",0.000707336665321534,0.00235812618088553,56.6666666666667
"305623","CP027627.1",8037001,8038000,"*",3.24506676504371e-44,1.55883837048988e-42,-37.4719592931006
"305624","CP027627.1",8037501,8038500,"*",7.59709696909264e-78,9.54130291338476e-76,-35.5697401070916
"305625","CP027627.1",8038001,8039000,"*",7.155135672582e-46,3.65339351563771e-44,-29.5364016424734
"305763","CP027627.1",8111501,8112500,"*",5.52119796171083e-28,1.36898814950355e-26,29.2007678466297
"305767","CP027627.1",8113501,8114500,"*",2.94251791669651e-28,7.39241369719073e-27,29.9821502377697
"305810","CP027627.1",8135001,8136000,"*",3.34400817226182e-05,0.00014315360237404,49.3658536585366
"305905","CP027627.1",8183501,8184500,"*",8.50960910490018e-88,1.33846063393884e-85,-26.1199806969216
"306019","CP027627.1",8266501,8267500,"*",3.17094039442081e-55,2.17916934342126e-53,-38.0708149396443
"306025","CP027627.1",8269501,8270500,"*",8.80527482153042e-32,2.60013800570062e-30,-28.4849089197362
"306038","CP027627.1",8276001,8277000,"*",7.36394524514392e-62,6.13551091396699e-60,-27.6188922720023
"306095","CP027627.1",8304501,8305500,"*",1.02469828638456e-63,9.03454195852315e-62,-27.7817531523976
"306133","CP027627.1",8325501,8326500,"*",4.66845261238864e-22,8.50922936587522e-21,27.4463908184838
"306146","CP027627.1",8332001,8333000,"*",5.09133710176401e-30,1.38528977430384e-28,-26.2378201183501
"306147","CP027627.1",8332501,8333500,"*",4.55880503642018e-26,1.02807925431148e-24,-26.2803443934788
"306158","CP027627.1",8338001,8339000,"*",7.64863979130149e-118,2.04357714537626e-115,35.824934988236
"306159","CP027627.1",8338501,8339500,"*",1.23187852806393e-121,3.46986330148122e-119,39.0215085562883
"306242","CP027627.1",8381501,8382500,"*",5.73983278007925e-97,1.07783544489231e-94,-34.7588570388257
"306246","CP027627.1",8383501,8384500,"*",3.75532726693118e-10,2.94391701582528e-09,-27.8601794992914
"306286","CP027627.1",8408001,8409000,"*",6.76851946716274e-65,6.15371040145757e-63,-25.2471218164295
"306292","CP027627.1",8411001,8412000,"*",1.41071267022928e-20,2.36289280923947e-19,31.6073481524284
"306412","CP027627.1",8472001,8473000,"*",4.82856378099807e-28,1.20079475735421e-26,-31.6031045095678
"306432","CP027627.1",8482001,8483000,"*",7.90691777568757e-37,2.89245628738337e-35,-30.21260855014
"306433","CP027627.1",8482501,8483500,"*",1.377357717662e-41,6.04602717443456e-40,-25.4641660665644
"306459","CP027627.1",8495501,8496500,"*",7.05330842199745e-213,5.74074036129374e-210,-52.7259612369065
"306460","CP027627.1",8496001,8497000,"*",0,0,-84.8883380385136
"306461","CP027627.1",8496501,8497500,"*",0,0,-86.1449924537703
"306462","CP027627.1",8497001,8498000,"*",0,0,-80.8852146345864
"306463","CP027627.1",8497501,8498500,"*",4.18743332313033e-182,2.49288511452269e-179,-51.8540345807629
"306487","CP027627.1",8509501,8510500,"*",3.8240081602274e-89,6.21179768221295e-87,28.9590473798998
"306527","CP027627.1",8529501,8530500,"*",1.05198800164572e-67,1.02715844777339e-65,34.4134900355082
"306542","CP027627.1",8537001,8538000,"*",6.09881683602408e-17,8.1486612421889e-16,27.6302429118175
"306599","CP027627.1",8568501,8569500,"*",4.13795403572334e-203,3.03701321514479e-200,45.475628117396
"306600","CP027627.1",8569001,8570000,"*",7.9311608694199e-103,1.66602649575898e-100,33.7798965740142
"306694","CP027627.1",8618501,8619500,"*",4.19847905819186e-69,4.25005792287928e-67,-27.4623833011019
"306695","CP027627.1",8619001,8620000,"*",2.23771453143373e-140,8.26178749392268e-138,-50.49645660146
"306738","CP027627.1",8714001,8715000,"*",1.04399037279862e-12,1.02249854900284e-11,-39.0399956437692
"306786","CP027627.1",8738001,8739000,"*",2.84058143999276e-66,2.67903872309577e-64,31.1115668580804
"306935","CP027627.1",8813001,8814000,"*",4.02364817845622e-105,8.77316184477965e-103,55.0210218506622
"306936","CP027627.1",8813501,8814500,"*",9.87159641770098e-34,3.17328414012489e-32,29.3004021549435
"307080","CP027627.1",8890501,8891500,"*",0.00138773185167259,0.00432891620745704,-50
"307081","CP027627.1",8891001,8892000,"*",0.00138773185167259,0.00432891620745704,-50
"307084","CP027627.1",8892501,8893500,"*",7.18212909684499e-55,4.88651812206278e-53,-44.6518595338922
"307087","CP027627.1",8894001,8895000,"*",9.56929136968899e-72,1.04053974698625e-69,-38.7361561407693
"307088","CP027627.1",8894501,8895500,"*",2.45241650795929e-14,2.7358677330865e-13,-28.0301971200895
"307197","CP027627.1",9002501,9003500,"*",5.46724387202136e-97,1.02700189245709e-94,-85.6041824774433
"307198","CP027627.1",9003001,9004000,"*",2.56682090388648e-146,1.01650954369322e-143,-83.6280048823628
"307199","CP027627.1",9003501,9004500,"*",4.2301888852675e-117,1.11709353149458e-114,-68.8873843188728
"307207","CP027627.1",9007501,9008500,"*",3.44299356407092e-164,1.69911888178464e-161,-70.9086916596798
"307236","CP027627.1",9022501,9023500,"*",4.05621882378785e-81,5.49820814454473e-79,46.5913419781492
"307237","CP027627.1",9023001,9024000,"*",1.14699858673843e-63,1.01014046402298e-61,32.8716952246364
"307248","CP027627.1",9028501,9029500,"*",7.14846345395789e-41,3.05692110554063e-39,-37.0148678356724
"307249","CP027627.1",9029001,9030000,"*",3.21299101706583e-48,1.76712237563722e-46,-41.027848072211
"307251","CP027627.1",9030001,9031000,"*",2.08932822922539e-85,3.10618400028553e-83,-36.5824718045113
"307252","CP027627.1",9030501,9031500,"*",7.05878413061672e-60,5.56817885800614e-58,-26.4310995752714
"307290","CP027627.1",9055001,9056000,"*",1.5016140372604e-41,6.57875121371229e-40,-28.2331042382589
"307291","CP027627.1",9055501,9056500,"*",6.35137320477669e-35,2.15018508398461e-33,-25.5853903605643
"307311","CP027627.1",9065501,9066500,"*",2.06450507631395e-10,1.65782411639896e-09,-27.6559353958735
"307317","CP027627.1",9068501,9069500,"*",5.61726684830841e-93,9.74919389938207e-91,-32.6292925249529
"307318","CP027627.1",9069001,9070000,"*",3.00018973783306e-218,2.54837611753216e-215,-56.8383119852066
"307319","CP027627.1",9069501,9070500,"*",1.07404087178032e-72,1.19431855652018e-70,-28.3051904087856
"307367","CP027627.1",9093501,9094500,"*",1.12102355078639e-142,4.27193795015886e-140,53.0992003858927
"307368","CP027627.1",9094001,9095000,"*",1.2451871097129e-148,5.08250706807198e-146,57.3705423009104
"307474","CP027627.1",9147001,9148000,"*",2.31264103052329e-79,3.01560205997824e-77,-38.0582223523689
"307475","CP027627.1",9147501,9148500,"*",4.08303702094423e-60,3.24381349386257e-58,-33.4232415408221
"307490","CP027627.1",9155001,9156000,"*",1.15313431463667e-128,3.57896925548684e-126,-38.1070538170564
"307491","CP027627.1",9155501,9156500,"*",9.59730671190432e-104,2.04436878965713e-101,-27.9916224500714
"307501","CP027627.1",9160501,9161500,"*",1.63931683961597e-56,1.17346938874468e-54,-33.3037515127067
"307508","CP027627.1",9164001,9165000,"*",1.07912340476487e-68,1.08173789860215e-66,-40.4254276205464
"307570","CP027627.1",9195001,9196000,"*",4.46279860248558e-122,1.26752312932825e-119,-52.6837909208192
"307612","CP027627.1",9216001,9217000,"*",2.5245634594592e-61,2.07332815750809e-59,-30.9871124873835
"307715","CP027627.1",9268501,9269500,"*",1.356791244496e-25,2.98460140325159e-24,-27.1804457687833
"307716","CP027627.1",9269001,9270000,"*",3.3662210180679e-34,1.10542027768924e-32,-34.1894839587072
"307918","CP027627.1",9382501,9383500,"*",5.59969246756026e-18,8.00884677146723e-17,-28.7913402649195
"307937","CP027627.1",9392001,9393000,"*",1.62346739981917e-33,5.17571467719725e-32,36.4347548181806
"307951","CP027627.1",9407001,9408000,"*",0.000312249413107718,0.0011204233977988,27.2517321016166
"307972","CP027627.1",9479501,9480500,"*",2.08267261887509e-20,3.4571820254474e-19,50.7630410654828
"307986","CP027627.1",9486501,9487500,"*",1.9216309093537e-11,1.69321988790548e-10,-43.4051724137931
"307992","CP027627.1",9490501,9491500,"*",3.25942224127752e-15,3.87465746249204e-14,87.8048780487805
"308015","CP027627.1",9507001,9508000,"*",1.92403113568639e-34,6.38360191561347e-33,-31.5257352941176
"308153","CP027627.1",9588001,9589000,"*",5.13095328914313e-154,2.24919709463742e-151,-38.2027190936617
"308154","CP027627.1",9588501,9589500,"*",0,0,-71.4766450299096
"308155","CP027627.1",9589001,9590000,"*",0,0,-71.5577668742575
"308156","CP027627.1",9589501,9590500,"*",1.39067888840965e-132,4.60450655780069e-130,-39.0409959768309
"308157","CP027627.1",9590001,9591000,"*",2.85824726839069e-216,2.3832625136151e-213,-47.6877996956384
"308158","CP027627.1",9590501,9591500,"*",0,0,-81.3293013834747
"308167","CP027627.1",9595001,9596000,"*",1.50240467034657e-87,2.35089902445926e-85,31.8132928847215
"308182","CP027627.1",9602501,9603500,"*",1.60456454430408e-83,2.29597986924904e-81,-36.5905039701831
"308183","CP027627.1",9603001,9604000,"*",6.56643974231087e-75,7.69402188955196e-73,-28.0509413067553
"308208","CP027627.1",9615501,9616500,"*",2.56984577613123e-49,1.46144870054055e-47,33.978131693854
"308209","CP027627.1",9616001,9617000,"*",1.26780959862778e-52,8.02041061142115e-51,41.6424634275679
"308289","CP027627.1",9656001,9657000,"*",1.11855829273706e-72,1.24280760203502e-70,-26.1078740250392
"308290","CP027627.1",9656501,9657500,"*",5.73223197147837e-160,2.7063976400196e-157,-44.5951504325172
"308295","CP027627.1",9659001,9660000,"*",2.70224819488106e-82,3.76298411934666e-80,30.0158140346154
"308296","CP027627.1",9659501,9660500,"*",1.58197400301011e-94,2.83124023424177e-92,42.7215910680248
"308339","CP027627.1",9681001,9682000,"*",6.10297502980446e-19,9.26985164420619e-18,-28.8567608223299
"308340","CP027627.1",9681501,9682500,"*",3.13630894924e-39,1.25793301234308e-37,-39.8068886006629
"308426","CP027627.1",9727501,9728500,"*",2.49890670431905e-70,2.61253605480417e-68,-30.2631578947368
"308557","CP027627.1",9817501,9818500,"*",6.82988911491234e-154,2.98434412849821e-151,40.8037035775257
"308558","CP027627.1",9818001,9819000,"*",0,0,68.9515702654119
"308559","CP027627.1",9818501,9819500,"*",4.3346496117368e-174,2.41693502757985e-171,53.60014747817
"308624","CP027627.1",9851501,9852500,"*",9.3736581730432e-86,1.40816102688914e-83,30.389056117135
"308625","CP027627.1",9852001,9853000,"*",7.88563164433821e-90,1.29367535409965e-87,38.0969920196439
"308632","CP027627.1",9855501,9856500,"*",5.18568263618866e-13,5.2152151002363e-12,-28.8194015722106
"308671","CP027627.1",9882501,9883500,"*",5.86124804465455e-184,3.57122241476529e-181,25.5450180992381
"308672","CP027627.1",9883001,9884000,"*",1.20035631349684e-83,1.72211498069841e-81,32.3067760808517
"308768","CP027627.1",9931501,9932500,"*",2.7424068195573e-50,1.61168639080434e-48,-33.0846747024032
"308803","CP027627.1",9949001,9950000,"*",5.80476224253191e-53,3.70053932262452e-51,-38.3820463747637
"308807","CP027627.1",9951001,9952000,"*",2.93885100158124e-32,8.86251368954421e-31,-52.1662111549752
"308926","CP027627.1",10039001,10040000,"*",1.39541731549444e-67,1.35786256183226e-65,30.298264462777
"308927","CP027627.1",10039501,10040500,"*",1.75995395520945e-61,1.44975010717055e-59,29.6764801119294
"309037","CP027627.1",10094501,10095500,"*",3.63166257599426e-24,7.40839059036374e-23,26.1491166592334
"309038","CP027627.1",10095001,10096000,"*",3.78000477639081e-43,1.75146966152764e-41,27.5812115891133
"309150","CP027627.1",10154501,10155500,"*",1.10121663808704e-77,1.3760615367744e-75,26.9813650437855
"309151","CP027627.1",10155001,10156000,"*",4.04930800277911e-90,6.68936849881702e-88,29.0516455072107
"309337","CP027627.1",10253001,10254000,"*",1.34225743416154e-111,3.24881109401732e-109,-42.0693178761086
"309338","CP027627.1",10253501,10254500,"*",5.47211944298561e-93,9.50332875926759e-91,-36.7877796238976
"309355","CP027627.1",10262001,10263000,"*",1.22073894682314e-182,7.31528484619452e-180,-52.5876696763173
"309356","CP027627.1",10262501,10263500,"*",1.20400051043074e-186,7.56409159386028e-184,-52.6632926063848
"309372","CP027627.1",10275501,10276500,"*",1.74289623495554e-36,6.28884198407654e-35,30.7795698924731
"309373","CP027627.1",10276001,10277000,"*",2.72128990644997e-32,8.22097595260919e-31,29.3865094144424
"309377","CP027627.1",10278001,10279000,"*",1.34831214178385e-286,1.87566040952369e-283,-62.2377391318895
"309378","CP027627.1",10278501,10279500,"*",2.7614336231564e-285,3.80267540533435e-282,-52.298300558142
"309391","CP027627.1",10285001,10286000,"*",4.15306321061166e-46,2.13372915383864e-44,-30.0985510926317
"309392","CP027627.1",10285501,10286500,"*",1.37154270538992e-130,4.39440026449955e-128,-35.5507879862885
"309533","CP027627.1",10357001,10358000,"*",0,0,49.6462862818673
"309534","CP027627.1",10357501,10358500,"*",0,0,51.1968298423568
"309751","CP027627.1",10486501,10487500,"*",5.0637083019109e-36,1.79260665007884e-34,-35.0840758357339
"309752","CP027627.1",10487001,10488000,"*",3.20013982899558e-72,3.51904386220652e-70,-56.1082483261472
"309753","CP027627.1",10487501,10488500,"*",9.09489980730161e-47,4.77896759791684e-45,-44.2716396231103
"309754","CP027627.1",10488001,10489000,"*",7.55218488178945e-65,6.8536234903772e-63,-41.076280621233
"309888","CP027627.1",10555501,10556500,"*",2.42438582474054e-60,1.93879048126685e-58,-27.42870923012
"309947","CP027627.1",10591001,10592000,"*",3.45952314620159e-34,1.13523904383221e-32,-27.1286042877801
"310172","CP027627.1",10719001,10720000,"*",2.10112582165928e-81,2.86230759634172e-79,-26.5130527010169
"310242","CP027627.1",10754001,10755000,"*",1.10366259146214e-50,6.56966572482207e-49,36.5434201499775
"310341","CP027627.1",10803501,10804500,"*",1.5607122455484e-52,9.83685252332364e-51,-26.6141732283465
"310400","CP027627.1",10837501,10838500,"*",3.56879924842579e-108,8.19768520873232e-106,-56.9149358643422
"310401","CP027627.1",10838001,10839000,"*",5.54896628624584e-133,1.84284482173143e-130,-52.4866221459376
"310590","CP027627.1",10932501,10933500,"*",2.02071115648352e-67,1.95759489506356e-65,33.5367891529287
"310591","CP027627.1",10933001,10934000,"*",3.30819579424389e-61,2.70629870105834e-59,31.9150017520724
"310948","CP027627.1",11127501,11128500,"*",6.53777720645346e-61,5.30925925639433e-59,42.2767756384659
"310949","CP027627.1",11128001,11129000,"*",4.29597518015236e-131,1.39031014438595e-128,57.9010856453559
"310950","CP027627.1",11128501,11129500,"*",6.1751063964006e-29,1.59902971170159e-27,25.171887622296
"311191","CP027627.1",11253501,11254500,"*",2.51965457387543e-55,1.73552228485108e-53,35.2577156423107
"311192","CP027627.1",11254001,11255000,"*",1.42249452907128e-32,4.35084341019738e-31,25.2421410365336
"311218","CP027627.1",11267001,11268000,"*",1.47908182680456e-227,1.37171759120648e-224,40.02322002322
"311219","CP027627.1",11267501,11268500,"*",2.89315301882445e-140,1.06744818533106e-137,41.0438430949653
"311333","CP027627.1",11324501,11325500,"*",9.7347441181303e-120,2.68107636010635e-117,47.2188199683265
"311334","CP027627.1",11325001,11326000,"*",1.00078519959823e-36,3.64657345633108e-35,31.1294283784613
"311335","CP027627.1",11325501,11326500,"*",3.22588960980083e-61,2.64015559093107e-59,-37.3617219037449
"311336","CP027627.1",11326001,11327000,"*",4.6296434163797e-36,1.64118045149408e-34,-27.9277337877117
"311610","CP027627.1",11465001,11466000,"*",1.32840035449306e-212,1.07637537074509e-209,48.0443100134364
"311611","CP027627.1",11465501,11466500,"*",0,0,80.0485697883159
"311612","CP027627.1",11466001,11467000,"*",2.74207963496224e-202,1.98843800848184e-199,64.9075281564908
"311694","CP027627.1",11510001,11511000,"*",3.91393596738086e-84,5.68853873630116e-82,32.9962152041166
"311807","CP027627.1",11566501,11567500,"*",3.69756240231247e-36,1.31538086900922e-34,25.5762972499374
"311808","CP027627.1",11567001,11568000,"*",1.27227023769985e-34,4.25378210595957e-33,25.6267682745438
"311809","CP027627.1",11567501,11568500,"*",1.33424252289874e-52,8.43480714238459e-51,-28.0223920356811
"311810","CP027627.1",11568001,11569000,"*",9.87672092025725e-43,4.51047123255409e-41,-26.5862762324002
"311974","CP027627.1",11771501,11772500,"*",1.31489137828603e-57,9.71195904949451e-56,28.2668287566743
"311975","CP027627.1",11772001,11773000,"*",8.11172796593828e-262,9.70059489238932e-259,67.9632184931304
"311976","CP027627.1",11772501,11773500,"*",3.20619048333162e-200,2.28548154508423e-197,73.9777162028468
"312191","CP027627.1",11887001,11888000,"*",5.44890098065705e-113,1.35062899316816e-110,-41.0593001549033
"312238","CP027627.1",11952501,11953500,"*",2.25332125457268e-55,1.5542330380737e-53,-27.7821079902979
"312244","CP027627.1",11955501,11956500,"*",1.17336909289548e-63,1.0325307197024e-61,-28.609821121431
"312245","CP027627.1",11956001,11957000,"*",8.19494578133171e-189,5.23284712363495e-186,-56.9452356625767
"312246","CP027627.1",11956501,11957500,"*",5.04804552170681e-98,9.6826946458182e-96,-45.059822385086
"312462","CP027627.1",12070501,12071500,"*",1.52329140910198e-76,1.85834054726772e-74,37.5876988846943
"312472","CP027627.1",12075501,12076500,"*",5.19127309330584e-58,3.87846918851261e-56,47.820197044335
"312955","CP027627.1",12323001,12324000,"*",1.6701734988117e-103,3.54249580717619e-101,-34.3209678968089
"313012","CP027627.1",12351501,12352500,"*",5.17461523425422e-63,4.47267527391511e-61,-27.8305532369684
"313042","CP027627.1",12366501,12367500,"*",4.42938360155e-19,6.78661067918868e-18,26.4301901665189
"313067","CP027627.1",12379001,12380000,"*",5.15232935767227e-44,2.45578003729318e-42,36.1122749421751
"313068","CP027627.1",12379501,12380500,"*",2.02536452334007e-149,8.36084580725782e-147,60.6323912182425
"313163","CP027627.1",12427001,12428000,"*",3.07944539836524e-82,4.27405702658624e-80,-30.5246307990053
"313270","CP027627.1",12488501,12489500,"*",2.48601851038936e-307,3.86230952150571e-304,-70.7799662875118
"313271","CP027627.1",12489001,12490000,"*",0,0,-87.6349589063739
"313272","CP027627.1",12489501,12490500,"*",0,0,-86.4206946440203
"313273","CP027627.1",12490001,12491000,"*",3.68309147772348e-119,1.00473040442682e-116,-51.1512708543276
"313490","CP027627.1",12688001,12689000,"*",4.44600352723422e-51,2.67987813801737e-49,-26.5563129255061
"313491","CP027627.1",12688501,12689500,"*",1.24613665384991e-52,7.88604790303035e-51,-32.5446475789045
"313536","CP027627.1",12713501,12714500,"*",2.59017608610632e-48,1.42904658328949e-46,-43.5653235653236
"313537","CP027627.1",12714001,12715000,"*",4.40178572829991e-74,5.05874181198114e-72,-44.0380145779335
"313596","CP027627.1",12743501,12744500,"*",4.93777055440706e-21,8.48802182387589e-20,-79.6296296296296
"313691","CP027627.1",12793001,12794000,"*",2.81448828570932e-128,8.69077646085182e-126,-39.9901478042612
"313813","CP027627.1",12854001,12855000,"*",1.08996073624198e-49,6.28502917168241e-48,38.7578648823538
"313814","CP027627.1",12854501,12855500,"*",6.52777962578053e-55,4.44797667121253e-53,42.2704109892545
"314274","CP027627.1",13891001,13892000,"*",5.91883056900146e-69,5.96827819568554e-67,-46.0745813829286
"314275","CP027627.1",13891501,13892500,"*",0,0,-81.8047353685415
"314276","CP027627.1",13892001,13893000,"*",1.2648431412933e-190,8.24064196085759e-188,-60.4624660393129
"314277","CP027627.1",13892501,13893500,"*",3.69959061046477e-67,3.55937429872517e-65,-34.681412581882
"314278","CP027627.1",13893001,13894000,"*",3.53478686097769e-106,7.85166151305349e-104,-46.6960724272504
"314290","CP027627.1",13899001,13900000,"*",4.54360229197369e-60,3.60446336144095e-58,26.7690212002862
"314427","CP027627.1",13967501,13968500,"*",9.55673017812592e-77,1.17111392972478e-74,-44.1479040690906
"314456","CP027627.1",14015001,14016000,"*",6.61863700751373e-27,1.55518006534961e-25,42.2966507177034
"314481","CP027627.1",14027501,14028500,"*",3.26197501476187e-116,8.49481227841411e-114,30.854671648138
"314629","CP027627.1",14102501,14103500,"*",1.39710671246292e-19,2.20895169100276e-18,-43.2769869513642
"314666","CP027627.1",14125501,14126500,"*",8.53715121989896e-36,2.9952147133326e-34,-25.2733315840112
"314667","CP027627.1",14126001,14127000,"*",3.35258765178926e-64,2.992187222747e-62,-35.4853098088147
"314668","CP027627.1",14126501,14127500,"*",5.98817514035183e-57,4.34583403138991e-55,-28.9416484060225
"314669","CP027627.1",14127001,14128000,"*",1.68521654713576e-61,1.38944499100541e-59,-38.1517348999449
"314672","CP027627.1",14128501,14129500,"*",1.5597323230382e-116,4.07742143305152e-114,-49.3914326698778
"314673","CP027627.1",14129001,14130000,"*",3.0362473890978e-100,6.10066453105392e-98,-34.795375663906
"314962","CP027627.1",14284001,14285000,"*",3.00701588094744e-72,3.30867612220843e-70,-37.1613650896986
"314963","CP027627.1",14284501,14285500,"*",1.5926295527749e-240,1.63557356395499e-237,-58.9768084595049
"314964","CP027627.1",14285001,14286000,"*",3.53544178569037e-47,1.88146778929355e-45,-25.1235490656288
"315166","CP027627.1",14396501,14397500,"*",4.53328890374172e-70,4.71052598782512e-68,25.2381079351536
"315167","CP027627.1",14397001,14398000,"*",4.93821884695027e-88,7.81683490618644e-86,45.7319685105183
"315234","CP027627.1",14472501,14473500,"*",7.87464141989359e-110,1.86137135232489e-107,-52.2473062451525
"315235","CP027627.1",14473001,14474000,"*",5.45001154648691e-171,2.928068370943e-168,-53.4628304666791
"315353","CP027627.1",14537501,14538500,"*",2.08889559993043e-125,6.21786228582347e-123,-51.4796012217826
"315354","CP027627.1",14538001,14539000,"*",3.6715639202953e-285,5.03057762283314e-282,-67.544835103216
"315355","CP027627.1",14538501,14539500,"*",1.9193472895578e-75,2.28079020537607e-73,-33.0897003290862
"315491","CP027627.1",14606501,14607500,"*",2.27597359533487e-26,5.21023201822267e-25,-25.1488914063764
"315655","CP027627.1",14688501,14689500,"*",1.38372797867104e-41,6.07350107753488e-40,-36.8817922856059
"315656","CP027627.1",14689001,14690000,"*",1.84752794741143e-118,4.99747145449655e-116,-45.7658528093311
"315657","CP027627.1",14689501,14690500,"*",1.03464353787759e-75,1.23540561591489e-73,-34.7839864172004
"315658","CP027627.1",14690001,14691000,"*",1.5471663477472e-73,1.75550906870746e-71,-46.9479311584575
"315759","CP027627.1",14774001,14775000,"*",1.1824104954998e-98,2.30117675440743e-96,36.3733015069517
"315947","CP027627.1",14869501,14870500,"*",1.27680104966239e-38,5.00332419373237e-37,26.7877445407143
"315951","CP027627.1",14871501,14872500,"*",1.02151378130057e-61,8.47224109796597e-60,26.2951842693983
"315968","CP027627.1",14880001,14881000,"*",7.18774617784542e-63,6.18137103013769e-61,-32.1332669314132
"315978","CP027627.1",14885001,14886000,"*",1.21078272229031e-150,5.07503161071413e-148,55.2586914119725
"315979","CP027627.1",14885501,14886500,"*",3.26559812798782e-152,1.39232950739489e-149,52.2324308041252
"316071","CP027627.1",14934501,14935500,"*",1.04439909167743e-51,6.41506672533624e-50,-36.7759699248685
"316072","CP027627.1",14935001,14936000,"*",5.01563749940523e-55,3.42531923594322e-53,-35.3014798286784
"316107","CP027627.1",14953001,14954000,"*",3.42721277076501e-103,7.232665687802e-101,-55.8976952592729
"316108","CP027627.1",14953501,14954500,"*",2.38203571541328e-49,1.3561985302336e-47,-25.4595220178924
"316174","CP027627.1",14986501,14987500,"*",2.11645734479472e-119,5.79388697966248e-117,-52.7513555739362
"316175","CP027627.1",14987001,14988000,"*",1.66035082014129e-186,1.040711710963e-183,-42.3567151911308
"316176","CP027627.1",14987501,14988500,"*",4.48812970807761e-170,2.38079563827769e-167,-28.6576149016033
"316177","CP027627.1",14988001,14989000,"*",1.04106925878062e-260,1.23148331032479e-257,-42.0215883559637
"316178","CP027627.1",14988501,14989500,"*",1.50255051153645e-204,1.12242169842471e-201,-44.846389618179
"316181","CP027627.1",14990001,14991000,"*",5.0594725150208e-53,3.23108260094403e-51,-31.9916401346867
"316285","CP027627.1",15042501,15043500,"*",2.43502207536461e-80,3.24343275059521e-78,-33.9313356550803
"316286","CP027627.1",15043001,15044000,"*",3.32997635790957e-101,6.80620707474712e-99,-42.6655777120872
"316332","CP027627.1",15068001,15069000,"*",2.26068888729507e-179,1.3184966231465e-176,-42.5914315569488
"316333","CP027627.1",15068501,15069500,"*",7.0491930366813e-257,8.07573917726254e-254,-58.9014831646988
"316377","CP027627.1",15091501,15092500,"*",2.00070018671228e-46,1.03995598552813e-44,-32.2449310973091
"316418","CP027627.1",15129001,15130000,"*",3.36430271891829e-30,9.22890905012871e-29,-25.9297934760508
"316466","CP027627.1",15153001,15154000,"*",6.10650480035387e-87,9.43339089155629e-85,-40.3240793553673
"316605","CP027627.1",15222501,15223500,"*",1.97826953714289e-08,1.30068240590268e-07,-43.7580437580438
"316928","CP027627.1",15405501,15406500,"*",0,0,65.9774310153852
"316929","CP027627.1",15406001,15407000,"*",5.56106648720397e-234,5.42495465951538e-231,44.5822941744634
"316931","CP027627.1",15407001,15408000,"*",5.6312325556304e-174,3.13028794574032e-171,42.168337682955
"316932","CP027627.1",15407501,15408500,"*",4.2774541795852e-203,3.13517843857936e-200,41.004089753589
"317044","CP027627.1",15463501,15464500,"*",4.10041614204993e-108,9.39508709979153e-106,-37.1485293272716
"317045","CP027627.1",15464001,15465000,"*",2.45208240947677e-113,6.12535352895581e-111,-35.1904101904102
"317051","CP027627.1",15467001,15468000,"*",4.4897896800003e-44,2.14279986759881e-42,-26.1357664322787
"317072","CP027627.1",15487001,15488000,"*",3.74573723220225e-06,1.85411051947504e-05,25.5813953488372
"317164","CP027627.1",15537001,15538000,"*",3.67918785100882e-194,2.47694735868694e-191,41.6357880213851
